id,outage,outage_label,snapshot,snapshot_label,lastUpdateTime,currentEtor,autoEtor,estCustAffected,hazardFlag,latitude,longitude,regionName,regionName_label,cause,cause_label,crewCurrentStatus,crewCurrentStatus_label
1569914414:633478,633478,633478,3,2019-10-01 00:20:14-07:00,1569911677,1569915900,1569915900,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569914414:633479,633479,633479,3,2019-10-01 00:20:14-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569914414:633480,633480,633480,3,2019-10-01 00:20:14-07:00,1569912037,1569915900,1569915900,1,1,37.70999,-122.17583,27,San Leandro,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569914414:633481,633481,633481,3,2019-10-01 00:20:14-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569914414:633483,633483,633483,3,2019-10-01 00:20:14-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569914414:633484,633484,633484,3,2019-10-01 00:20:14-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569914414:633485,633485,633485,3,2019-10-01 00:20:14-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569914414:633488,633488,633488,3,2019-10-01 00:20:14-07:00,1569913570,1569924900,1569924900,27,1,35.99202,-119.57146,10,Kettleman City,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569914414:633492,633492,633492,3,2019-10-01 00:20:14-07:00,1569913482,1569924900,1569924900,0,0,37.09211,-119.55301,1,Auberry,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569914414:633503,633503,633503,3,2019-10-01 00:20:14-07:00,1569913879,1569923100,1569923100,1,1,36.76072,-119.7904,35,Fresno,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569914414:633504,633504,633504,3,2019-10-01 00:20:14-07:00,1569913625,1569924000,1569924000,1,0,37.25754,-120.4345,13,Merced,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569914414:633505,633505,633505,3,2019-10-01 00:20:14-07:00,1569914123,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:629455,629455,629455,4,2019-10-01 00:30:19-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:629544,629544,629544,4,2019-10-01 00:30:19-07:00,1569904245,1569924000,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:629993,629993,629993,4,2019-10-01 00:30:19-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:630055,630055,630055,4,2019-10-01 00:30:19-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:630855,630855,630855,4,2019-10-01 00:30:19-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:631014,631014,631014,4,2019-10-01 00:30:19-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569915019:631133,631133,631133,4,2019-10-01 00:30:19-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:631354,631354,631354,4,2019-10-01 00:30:19-07:00,1569906909,1569927600,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:631639,631639,631639,4,2019-10-01 00:30:19-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:631794,631794,631794,4,2019-10-01 00:30:19-07:00,1569908932,1569943800,,1,0,36.37987,-119.92783,22,Riverdale,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:632115,632115,632115,4,2019-10-01 00:30:19-07:00,1569912057,1569931200,,1,1,37.56994,-122.31673,29,San Mateo,5,Our preliminary determination is that your outage was caused by a car that hit a pole.,2,PG&E repair crew is on-site working to restore power.
1569915019:632117,632117,632117,4,2019-10-01 00:30:19-07:00,1569907424,1569927600,,8,0,35.54847,-121.08542,3,Cambria,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:632153,632153,632153,4,2019-10-01 00:30:19-07:00,1569911471,1569920400,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:632414,632414,632414,4,2019-10-01 00:30:19-07:00,1569906053,1569920400,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:632474,632474,632474,4,2019-10-01 00:30:19-07:00,1569907353,1569916800,,1,0,36.29815,-119.76184,11,Lemoore,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:632633,632633,632633,4,2019-10-01 00:30:19-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:632634,632634,632634,4,2019-10-01 00:30:19-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633157,633157,633157,4,2019-10-01 00:30:19-07:00,1569901221,1569924000,,3,0,36.61393,-121.56663,23,Salinas,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633233,633233,633233,4,2019-10-01 00:30:19-07:00,1569911374,1569927600,,1,0,37.3361,-121.9288,26,San Jose,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:633373,633373,633373,4,2019-10-01 00:30:19-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:633394,633394,633394,4,2019-10-01 00:30:19-07:00,1569909577,1569920400,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:633433,633433,633433,4,2019-10-01 00:30:19-07:00,1569907996,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:633435,633435,633435,4,2019-10-01 00:30:19-07:00,1569907248,1569924000,,13,0,36.81337,-120.25931,8,Firebaugh,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633444,633444,633444,4,2019-10-01 00:30:19-07:00,1569908466,1569931200,,5,0,37.04293,-122.09002,7,Felton,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633451,633451,633451,4,2019-10-01 00:30:19-07:00,1569899819,1569927600,,33,0,37.66234,-121.69662,12,Livermore,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:633458,633458,633458,4,2019-10-01 00:30:19-07:00,1569900965,1569924000,,5,0,40.78042,-124.18235,6,Eureka,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633460,633460,633460,4,2019-10-01 00:30:19-07:00,1569913585,1569931200,,1,0,38.69685,-120.77764,19,Placerville,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569915019:633461,633461,633461,4,2019-10-01 00:30:19-07:00,1569912628,1569927600,,1,0,35.15723,-120.672,18,Pismo Beach,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569915019:633463,633463,633463,4,2019-10-01 00:30:19-07:00,1569904577,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:633467,633467,633467,4,2019-10-01 00:30:19-07:00,1569905941,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:633470,633470,633470,4,2019-10-01 00:30:19-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569915019:633477,633477,633477,4,2019-10-01 00:30:19-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:633478,633478,633478,4,2019-10-01 00:30:19-07:00,1569914278,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569915019:633479,633479,633479,4,2019-10-01 00:30:19-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569915019:633480,633480,633480,4,2019-10-01 00:30:19-07:00,1569914195,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569915019:633481,633481,633481,4,2019-10-01 00:30:19-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:633483,633483,633483,4,2019-10-01 00:30:19-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569915019:633484,633484,633484,4,2019-10-01 00:30:19-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:633485,633485,633485,4,2019-10-01 00:30:19-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569915019:633488,633488,633488,4,2019-10-01 00:30:19-07:00,1569914766,1569924900,1569924900,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569915019:633492,633492,633492,4,2019-10-01 00:30:19-07:00,1569913482,1569924900,1569924900,0,0,37.09211,-119.55301,1,Auberry,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569915019:633503,633503,633503,4,2019-10-01 00:30:19-07:00,1569913879,1569923100,1569923100,1,1,36.76072,-119.7904,35,Fresno,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569915019:633504,633504,633504,4,2019-10-01 00:30:19-07:00,1569914702,1569943800,,1,0,37.25754,-120.4345,13,Merced,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569915019:633505,633505,633505,4,2019-10-01 00:30:19-07:00,1569914123,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
